epoch,update_time,train_loss,valid_loss,mcd,speaker_recognition_acc_eval
72,1531810637.91,65.7923983967,66.395406723,,0.985590778098
73,1531810791.03,65.5238707486,66.2173917995,,0.979106628242
74,1531810942.97,65.6313390171,66.5967037538,,0.987031700288
75,1531811093.76,65.9624402663,66.4166699017,,0.98679154659
76,1531811244.06,65.7710766512,66.5443668926,,0.984630163305
77,1531811396.78,65.8237396689,66.6433241227,,0.981508165226
78,1531811546.16,64.7200329724,65.3289957607,,0.983189241114
79,1531811697.23,66.4192263098,66.9716552286,,0.980787704131
80.0,1531812212.14,65.5853692223,66.1820067798,10.007245358,0.987992315082
81,1531812365.8,65.5374003018,66.4244827383,,0.983909702209
82,1531812518.18,65.505271575,66.2518694261,,0.982949087416
83,1531812671.3,66.3014102824,66.8817902733,,0.986071085495
84,1531812822.94,66.0440455605,66.8649238138,,0.980307396734
85,1531812973.37,65.3014181922,66.5551940694,,0.983669548511
86,1531813123.35,65.4376172458,66.2897288379,,0.977665706052
87,1531813278.68,64.929436908,65.9686871697,,0.977665706052
88,1531813435.01,65.193044382,66.0308755987,,0.982708933718
89,1531813586.29,66.1957723393,67.1341103946,,0.983429394813
90.0,1531814151.42,65.3699925928,66.3176802467,10.1207989657,0.983189241114
