epoch,update_time,train_loss,train_loss_mse,train_loss_kld,valid_loss,valid_loss_mse,valid_loss_kld,mcd
62,1533769383.01,41.2931116278,41.2919204018,0.119082534855,42.0084186901,42.007048867,0.13697079095,
63,1533769884.32,40.8270759583,40.8257304105,0.13460926847,41.6909828186,41.6896071001,0.137556116689,
64,1533770412.47,41.4185291637,41.4172300859,0.129871972583,41.7493469932,41.7479237643,0.142303279855,
65,1533770940.9,41.1734144037,41.1721347462,0.12795328823,41.6221892617,41.6209609292,0.122801293026,
66,1533771473.01,41.0599243858,41.0585843867,0.134049464356,41.6575137052,41.6562128934,0.130136489868,
67,1533771989.73,41.1931603172,41.1913282221,0.183236948468,41.7087076361,41.7068484913,0.185882340778,
68,1533772487.0,40.70625756,40.705010154,0.124736837365,41.4432140697,41.441934759,0.127928457477,
69,1533772999.43,40.7992467013,40.7978082137,0.143880510872,41.3363890214,41.3349220969,0.146648038517,
70,1533773513.26,40.8661353371,40.8646188216,0.151655164632,41.2078878229,41.2061122547,0.177617663687,
71,1533774023.33,40.7401459434,40.7384931391,0.165293782949,41.4173004844,41.4156157754,0.168528971347,
72,1533774540.15,41.0100049106,41.0082321167,0.177256540819,41.5142357566,41.5123748779,0.186102956533,
73,1533775060.58,40.9557415355,40.9542749578,0.146635226228,41.306832747,41.30531207,0.152092337608,
74,1533775582.41,40.5078319203,40.5060185519,0.181368825111,41.2643304305,41.2623887496,0.19410815835,
75,1533776088.17,40.920678919,40.9188842773,0.179468108849,41.4118309021,41.4098177823,0.201297705824,
76,1533776595.56,40.4560352672,40.4545759721,0.145933118733,41.271411549,41.269686959,0.172439521009,
77,1533777102.2,40.5115411932,40.5100028298,0.153864865953,41.1017088457,41.0999776667,0.173106196252,
78,1533777609.76,40.6166707819,40.6149780967,0.169254888188,41.0264615146,41.0246887207,0.177277508107,
79,1533778119.47,40.2915822809,40.2898698287,0.17125986381,40.9733234752,40.9716654691,0.165799016302,
80,1533778636.15,40.6784813621,40.6771770824,0.130436309359,41.2910440618,41.2896586331,0.138524518772,
81,1533779145.53,41.1995943243,41.1980351535,0.155945807695,41.4032866738,41.4017313177,0.155535353856,
82,1533779684.56,40.6102249839,40.60787409,0.235072203658,41.0614922263,41.0591500022,0.234294444323,
83,1533780212.69,40.1589244496,40.1576059515,0.131822474978,40.9548124834,40.9533372359,0.14755859971,
84,1533780709.16,40.2096502131,40.2082332264,0.141677149317,40.9179444747,40.9163724726,0.157235852697,
85,1533781212.24,40.4907660051,40.4890677712,0.16982898658,40.8930247914,40.8912440213,0.17810903896,
86,1533781715.93,39.9430399808,39.9418334961,0.120598034425,40.7351837158,40.7338478782,0.133560606024,
87,1533782227.5,40.1895471053,40.1876269254,0.19200294939,40.8054615368,40.8034692244,0.199244829741,
88,1533782739.73,40.5204474709,40.5187818354,0.166525911201,40.9687486128,40.9669921181,0.175699017265,
89,1533783253.55,40.0605184382,40.0584304116,0.208811386065,40.9301185608,40.9278873097,0.22302365303,
90,1533783773.21,39.9256629944,39.9237587669,0.190418763594,40.7769945318,40.7752279802,0.176672071218,
